Age,Gender,Ethnicity,ParentalEducation,StudyTimeWeekly,Absences,Tutoring,ParentalSupport,Extracurricular,Sports,Music,Volunteering,GradeClass
15,0,0,3,8.132730537699409,17,0,4,0,0,0,1,4.0
16,1,3,1,5.44934368066192,23,0,1,1,0,0,0,4.0
18,1,0,2,16.06609147036067,18,1,1,1,0,1,0,4.0
15,1,0,3,4.424756396133674,21,1,2,1,1,1,1,4.0
18,0,2,1,12.083478763451836,27,0,3,1,0,1,0,4.0
17,1,1,1,1.335005097015138,14,0,3,0,0,0,0,4.0
17,1,2,1,1.2243331628714405,15,0,4,1,1,0,1,4.0
16,1,0,3,13.930143669537784,26,0,1,1,0,0,0,4.0
16,1,0,2,13.72048447871782,16,0,3,0,0,1,0,4.0
15,0,0,2,11.411228092492127,14,0,1,0,0,0,0,4.0
15,0,2,1,6.1082699708550265,24,1,3,1,0,1,0,4.0
15,1,0,1,19.44459418432715,29,1,4,1,0,1,0,4.0
17,1,2,1,12.233113512920282,21,1,3,1,1,0,0,4.0
16,0,2,2,6.55132587844252,16,0,1,1,1,0,0,4.0
16,0,1,1,5.399472737109241,17,1,1,0,0,1,0,4.0
16,0,0,3,12.7031397772787,16,1,1,0,0,0,1,4.0
18,1,1,1,7.886822927013286,26,0,0,0,0,0,0,4.0
15,1,0,2,7.599199045195051,22,0,4,0,1,1,0,4.0
16,0,2,2,16.504686027877945,20,0,2,0,0,0,0,4.0
16,0,1,0,8.50004828246395,29,0,2,1,1,0,0,4.0
17,0,1,1,14.405868784469261,20,0,3,0,0,0,1,4.0
16,0,0,1,0.27591878034754735,18,0,2,0,0,0,0,4.0
15,1,2,3,3.338553724492619,28,0,2,0,0,0,0,4.0
18,0,0,0,6.964612794147373,25,0,2,1,1,0,1,4.0
15,0,3,2,8.825486735001373,27,0,2,0,1,0,0,4.0
15,0,0,2,6.508365613652156,20,1,2,1,0,1,1,4.0
18,1,1,3,2.8942127227303978,27,0,2,0,0,1,0,4.0
17,1,1,2,5.045056677103408,14,1,1,1,0,0,0,4.0
18,0,0,2,7.995455318749722,17,0,1,1,0,0,0,4.0
16,0,2,2,5.2980931911099205,20,0,2,0,1,0,0,4.0
18,0,3,2,10.050952134440465,29,0,3,0,1,1,0,4.0
17,1,0,2,13.661391503802482,24,0,1,0,0,0,0,4.0
16,1,0,3,17.182607195024666,19,1,1,0,0,0,0,4.0
18,1,0,3,0.015790221864374843,24,0,1,0,0,0,0,4.0
15,1,0,1,17.972778566022065,21,1,4,0,0,1,0,4.0
18,1,2,1,8.045893561526373,17,0,3,0,1,0,0,4.0
18,1,0,1,1.7965150514416806,11,1,2,0,0,0,1,4.0
18,1,1,2,19.594686695477197,26,1,3,0,0,0,0,4.0
15,0,2,1,14.321261068391165,25,1,3,0,0,0,0,4.0
17,0,0,0,17.700950742871544,25,0,3,0,0,0,0,4.0
18,1,2,2,8.854718554129166,23,1,3,0,0,0,0,4.0
17,0,0,1,13.302585979444409,27,0,3,0,1,0,0,4.0
17,0,1,3,0.985473071655429,15,0,3,0,1,0,0,4.0
18,0,3,1,3.8297922981623884,26,0,1,0,0,0,1,4.0
17,1,0,1,18.421389725991627,24,0,1,1,0,0,1,4.0
16,0,0,2,2.4610424718064987,25,0,1,1,1,1,0,4.0
15,0,2,2,5.055317199023282,12,1,0,0,1,0,0,4.0
15,1,2,0,2.1226003861803893,21,0,3,1,0,1,0,4.0
15,0,1,2,11.36638302155851,26,0,1,1,1,1,0,4.0
16,0,2,2,0.21340254012325488,23,1,2,0,1,0,0,4.0
15,1,0,3,14.391168265308698,21,0,2,0,0,1,1,4.0
15,0,1,0,1.9932784415355176,13,0,1,0,1,1,0,4.0
15,1,0,2,11.952526420570669,24,0,3,0,1,0,0,4.0
17,0,0,0,0.1862058152470727,29,1,2,1,1,0,0,4.0
15,1,0,3,1.969892833588065,21,0,2,1,0,0,0,4.0
15,1,0,0,3.7611713295815115,13,0,2,0,0,0,0,4.0
15,1,0,1,7.150266568544739,18,0,1,1,1,0,1,4.0
